"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"589",23277865,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:55:48 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:55:40.605Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:55:48.144Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4619153"":{""retired"":{""id"":3163153,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:55:48.471Z"",""updated_at"":""2016-12-22T14:49:42.708Z"",""retired_at"":""2016-12-22T14:49:42.704Z"",""subject_id"":4619153,""retirement_reason"":null},""id"":586,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D02-JBS1-WI15/D02-JBS1-WI15 (626).JPG"",""image_name"":""D02-JBS1-WI15 (626).JPG""}}",4619153
"590",23277868,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:55:50 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:55:36.088Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:55:50.479Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4621353"":{""retired"":{""id"":3163155,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:55:50.862Z"",""updated_at"":""2016-12-18T15:50:14.630Z"",""retired_at"":""2016-12-18T15:50:14.613Z"",""subject_id"":4621353,""retirement_reason"":null},""id"":2786,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-AMP1-WI15/D03-AMP1-WI15 (109).JPG"",""image_name"":""D03-AMP1-WI15 (109).JPG""}}",4621353
"591",23277869,"KarenC",712387,"5240531f3b11c5dc0fa9",3054,"edited survey tool",5.7,"2016-12-14 14:55:51 UTC","","","{""session"":""a20b96420d7682d57a9dde8af650e09308598423026aa31359196e351be002c6"",""viewport"":{""width"":1364,""height"":702},""started_at"":""2016-12-14T15:02:52.941Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:03:05.679Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":736,""clientHeight"":524,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4626348"":{""retired"":{""id"":3162736,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:48:00.158Z"",""updated_at"":""2016-12-15T23:23:44.753Z"",""retired_at"":""2016-12-15T23:23:44.739Z"",""subject_id"":4626348,""retirement_reason"":null},""id"":7617,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D08-DAW2-WI15/D08-DAW2-WI15 (70).JPG"",""image_name"":""D08-DAW2-WI15 (70).JPG""}}",4626348
"592",23277873,"skaquilts",317899,"ef9c331ef4e27f488a24",3054,"edited survey tool",5.7,"2016-12-14 14:55:55 UTC","","","{""session"":""39fbf7d570acbb13c28f8bcd8c941d0e6727e36d23f87501936984878a4fd146"",""viewport"":{""width"":806,""height"":521},""started_at"":""2016-12-14T14:55:33.280Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T14:55:54.950Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":714,""clientHeight"":508,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4646582"":{""retired"":{""id"":3163156,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:55:55.565Z"",""updated_at"":""2016-12-19T15:17:56.853Z"",""retired_at"":""2016-12-19T15:17:56.839Z"",""subject_id"":4646582,""retirement_reason"":null},""id"":26927,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S09-KTP1-WI15/S09-KTP1-WI15 (495).JPG"",""image_name"":""S09-KTP1-WI15 (495).JPG""}}",4646582
"593",23277874,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:55:57 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:55:48.156Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:55:56.952Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""SQRRLFX"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""3492799"":{""retired"":{""id"":3163157,""workflow_id"":3054,""classifications_count"":32,""created_at"":""2016-12-14T14:55:57.249Z"",""updated_at"":""2016-12-18T16:16:47.704Z"",""retired_at"":""2016-12-18T16:16:47.642Z"",""subject_id"":3492799,""retirement_reason"":null},""id"":290,""#label"":""Squirrel, Fox"",""image_name"":""R08-VLG1-SP13 (483).JPG"",""image_path"":""C:/gold/g2/R08-VLG1-SP13 (483).JPG""}}",3492799
"594",23277876,"KarenC",712387,"5240531f3b11c5dc0fa9",3054,"edited survey tool",5.7,"2016-12-14 14:55:58 UTC","","","{""session"":""a20b96420d7682d57a9dde8af650e09308598423026aa31359196e351be002c6"",""viewport"":{""width"":1364,""height"":702},""started_at"":""2016-12-14T15:03:05.681Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:03:12.902Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":736,""clientHeight"":524,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4621453"":{""retired"":{""id"":3163159,""workflow_id"":3054,""classifications_count"":8,""created_at"":""2016-12-14T14:55:58.832Z"",""updated_at"":""2017-01-23T00:39:43.223Z"",""retired_at"":""2017-01-23T00:39:43.220Z"",""subject_id"":4621453,""retirement_reason"":""nothing_here""},""id"":2886,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-AMP1-WI15/D03-AMP1-WI15 (2).JPG"",""image_name"":""D03-AMP1-WI15 (2).JPG""}}",4621453
"595",23277879,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:56:01 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:55:50.487Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:01.063Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4642128"":{""retired"":{""id"":3163160,""workflow_id"":3054,""classifications_count"":16,""created_at"":""2016-12-14T14:56:01.505Z"",""updated_at"":""2016-12-21T18:37:53.539Z"",""retired_at"":""2016-12-21T18:37:53.526Z"",""subject_id"":4642128,""retirement_reason"":null},""id"":22472,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S03-JKP2-WI15/S03-JKP2-WI15 (392).JPG"",""image_name"":""S03-JKP2-WI15 (392).JPG""}}",4642128
"596",23277887,"skaquilts",317899,"ef9c331ef4e27f488a24",3054,"edited survey tool",5.7,"2016-12-14 14:56:06 UTC","","","{""session"":""39fbf7d570acbb13c28f8bcd8c941d0e6727e36d23f87501936984878a4fd146"",""viewport"":{""width"":806,""height"":521},""started_at"":""2016-12-14T14:55:54.992Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T14:56:06.053Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":714,""clientHeight"":508,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4632134"":{""retired"":{""id"":3163164,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:06.597Z"",""updated_at"":""2016-12-22T18:40:07.591Z"",""retired_at"":""2016-12-22T18:40:07.583Z"",""subject_id"":4632134,""retirement_reason"":null},""id"":13403,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R04-SCH1-WI15/R04-SCH1-WI15 (75).JPG"",""image_name"":""R04-SCH1-WI15 (75).JPG""}}",4632134
"597",23277888,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:56:07 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:56:01.068Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:07.663Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4641089"":{""retired"":{""id"":3163165,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:08.103Z"",""updated_at"":""2016-12-18T21:53:42.992Z"",""retired_at"":""2016-12-18T21:53:42.974Z"",""subject_id"":4641089,""retirement_reason"":null},""id"":21433,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (511).JPG"",""image_name"":""S02-TNW1-WI15 (511).JPG""}}",4641089
"598",23277890,"jwidness",1241952,"3485a2eb185afbe4e59a",3054,"edited survey tool",5.7,"2016-12-14 14:56:09 UTC","","","{""session"":""dbc7b357981761f299bae25f8ca70446b578d2ff21a578ce1a62b830800719e4"",""viewport"":{""width"":1280,""height"":787},""started_at"":""2016-12-14T14:55:45.345Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:06.940Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":467,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4641622"":{""retired"":{""id"":3163166,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:09.243Z"",""updated_at"":""2016-12-21T22:16:55.400Z"",""retired_at"":""2016-12-21T22:16:55.387Z"",""subject_id"":4641622,""retirement_reason"":null},""id"":21966,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (992).JPG"",""image_name"":""S02-TNW1-WI15 (992).JPG""}}",4641622
"599",23277891,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:56:13 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:55:56.952Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:56:13.275Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}},{""choice"":""SQRRLGR"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4622484"":{""retired"":{""id"":3163167,""workflow_id"":3054,""classifications_count"":12,""created_at"":""2016-12-14T14:56:13.649Z"",""updated_at"":""2017-02-19T11:00:40.189Z"",""retired_at"":""2017-02-19T11:00:40.165Z"",""subject_id"":4622484,""retirement_reason"":""consensus""},""id"":3917,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-MFP2-WI15/D03-MFP2-WI15 (63).JPG"",""image_name"":""D03-MFP2-WI15 (63).JPG""}}",4622484
"600",23277892,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:56:13 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:56:07.671Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:13.455Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4633094"":{""retired"":{""id"":3163168,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:13.979Z"",""updated_at"":""2016-12-18T16:02:48.433Z"",""retired_at"":""2016-12-18T16:02:48.421Z"",""subject_id"":4633094,""retirement_reason"":null},""id"":14363,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R06-YOW1-WI15/R06-YOW1-WI15 (77).JPG"",""image_name"":""R06-YOW1-WI15 (77).JPG""}}",4633094
"601",23277894,"skaquilts",317899,"ef9c331ef4e27f488a24",3054,"edited survey tool",5.7,"2016-12-14 14:56:15 UTC","","","{""session"":""39fbf7d570acbb13c28f8bcd8c941d0e6727e36d23f87501936984878a4fd146"",""viewport"":{""width"":806,""height"":521},""started_at"":""2016-12-14T14:56:06.062Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T14:56:15.267Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":714,""clientHeight"":508,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4641615"":{""retired"":{""id"":3163169,""workflow_id"":3054,""classifications_count"":16,""created_at"":""2016-12-14T14:56:15.776Z"",""updated_at"":""2016-12-15T19:31:44.236Z"",""retired_at"":""2016-12-15T19:31:44.232Z"",""subject_id"":4641615,""retirement_reason"":null},""id"":21959,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (986).JPG"",""image_name"":""S02-TNW1-WI15 (986).JPG""}}",4641615
"602",23277897,"jwidness",1241952,"3485a2eb185afbe4e59a",3054,"edited survey tool",5.7,"2016-12-14 14:56:17 UTC","","","{""session"":""dbc7b357981761f299bae25f8ca70446b578d2ff21a578ce1a62b830800719e4"",""viewport"":{""width"":1280,""height"":787},""started_at"":""2016-12-14T14:56:07.010Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:15.875Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":467,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4644325"":{""retired"":{""id"":3163171,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:18.157Z"",""updated_at"":""2016-12-21T16:38:02.698Z"",""retired_at"":""2016-12-21T16:38:02.693Z"",""subject_id"":4644325,""retirement_reason"":null},""id"":24670,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S04-HAP1-WI15/S04-HAP1-WI15 (81).JPG"",""image_name"":""S04-HAP1-WI15 (81).JPG""}}",4644325
"603",23277898,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:56:18 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:56:13.285Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:56:18.716Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4620972"":{""retired"":{""id"":3162566,""workflow_id"":3054,""classifications_count"":16,""created_at"":""2016-12-14T14:44:25.532Z"",""updated_at"":""2016-12-16T15:27:10.023Z"",""retired_at"":""2016-12-16T15:27:10.009Z"",""subject_id"":4620972,""retirement_reason"":null},""id"":2405,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-AFP1-WI15/D03-AFP1-WI15 (527).JPG"",""image_name"":""D03-AFP1-WI15 (527).JPG""}}",4620972
"604",23277901,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:56:20 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:56:13.460Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:20.039Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4621883"":{""retired"":{""id"":3163173,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:20.420Z"",""updated_at"":""2016-12-18T15:47:34.964Z"",""retired_at"":""2016-12-18T15:47:34.942Z"",""subject_id"":4621883,""retirement_reason"":null},""id"":3316,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-GOM1-WI15/D03-GOM1-WI15 (264).JPG"",""image_name"":""D03-GOM1-WI15 (264).JPG""}}",4621883
"605",23277902,"KarenC",712387,"5240531f3b11c5dc0fa9",3054,"edited survey tool",5.7,"2016-12-14 14:56:22 UTC","","","{""session"":""a20b96420d7682d57a9dde8af650e09308598423026aa31359196e351be002c6"",""viewport"":{""width"":1364,""height"":702},""started_at"":""2016-12-14T15:03:12.905Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2016-12-14T15:03:36.757Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":736,""clientHeight"":524,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4635384"":{""retired"":{""id"":3162690,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:46:53.778Z"",""updated_at"":""2016-12-16T17:28:37.313Z"",""retired_at"":""2016-12-16T17:28:37.309Z"",""subject_id"":4635384,""retirement_reason"":null},""id"":16653,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R08-VLG1-WI15/R08-VlG1-WI15 (323).JPG"",""image_name"":""R08-VlG1-WI15 (323).JPG""}}",4635384
"606",23277904,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:56:26 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:56:20.044Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:56:25.759Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4627196"":{""retired"":{""id"":3163174,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:56:26.163Z"",""updated_at"":""2016-12-20T02:14:57.372Z"",""retired_at"":""2016-12-20T02:14:57.367Z"",""subject_id"":4627196,""retirement_reason"":null},""id"":8465,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D08-DAW3-WI15/D08-DAW3-WI15 (1733).JPG"",""image_name"":""D08-DAW3-WI15 (1733).JPG""}}",4627196
"607",23277906,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:56:27 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:56:18.726Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:56:26.967Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4646829"":{""retired"":{""id"":3162532,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:43:31.438Z"",""updated_at"":""2016-12-19T12:48:44.972Z"",""retired_at"":""2016-12-19T12:48:44.959Z"",""subject_id"":4646829,""retirement_reason"":null},""id"":27174,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S09-KTP1-WI15/S09-KTP1-WI15 (717).JPG"",""image_name"":""S09-KTP1-WI15 (717).JPG""}}",4646829
